text,label
"What’s the longest bridge in Colombia?",0
"Can you help with a math game?",0
"Describe a cuesta plateau.",0
"How do I cook a rice dish?",0
"Tell me about dendrochronology basics.",0
"What’s the tallest mountain in Venezuela?",0
"Can you tell a legend about the moon?",0
"Describe a drumlin plateau.",0
"How do I make a paper house set?",0
"Tell me about paleobotany facts.",0
"What’s the largest lake in Venezuela?",0
"Can you help with a science game?",0
"Describe a kame plateau.",0
"How do I bake a pie set?",0
"Tell me about hydrogeology basics.",0
"What’s the highest peak in Venezuela?",0
"Can you tell a fable about the wind?",0
"Describe a moraine plateau.",0
"How do I make a bead necklace set?",0
"Tell me about pedology facts.",0
"What’s the longest river in Venezuela?",0
"Can you help with a geography lesson?",0
"Describe a esker plateau.",0
"How do I cook a tomato soup?",0
"Tell me about acarology basics.",0
"What’s the tallest building in Venezuela?",0
"Can you tell a story about the desert?",0
"Describe a till plateau.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy facts.",0
"What’s the largest forest in Venezuela?",0
"Can you help with a history quiz?",0
"Describe a outwash plateau.",0
"How do I bake a cookie set?",0
"Tell me about ichnology basics.",0
"What’s the highest waterfall in Venezuela?",0
"Can you tell a poem about the sky?",0
"Describe a pingo plateau.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology facts.",0
"What’s the longest coastline in Venezuela?",0
"Can you help with a math lesson?",0
"Describe a thermokarst plateau.",0
"How do I cook a vegetable sauce?",0
"Tell me about helminthology basics.",0
"What’s the tallest mountain in Ecuador?",0
"Can you tell a legend about the river?",0
"Describe a loess plateau.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology facts.",0
"What’s the largest lake in Ecuador?",0
"Can you help with a science project?",0
"Describe a bajada plateau.",0
"How do I bake a scone set?",0
"Tell me about conchology basics.",0
"What’s the highest peak in Ecuador?",0
"Can you tell a fable about the sun?",0
"Describe a playa plateau.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology facts.",0
"What’s the longest river in Ecuador?",0
"Can you help with a geography game?",0
"Describe a wadi plateau.",0
"How do I cook a bean pilaf?",0
"Tell me about petrology basics.",0
"What’s the tallest building in Ecuador?",0
"Can you tell a story about the ocean?",0
"Describe a arroyo plateau.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology facts.",0
"What’s the largest desert in Ecuador?",0
"Can you help with a history game?",0
"Describe a badlands plateau.",0
"How do I bake a muffin set?",0
"Tell me about bryology basics.",0
"What’s the highest waterfall in Ecuador?",0
"Can you tell a poem about the forest?",0
"Describe a hogback ridge.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology facts.",0
"What’s the longest coastline in Ecuador?",0
"Can you help with a math quiz?",0
"Describe a cuesta ridge.",0
"How do I cook a lentil curry?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in Bolivia?",0
"Can you tell a legend about the desert?",0
"Describe a drumlin ridge.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in Bolivia?",0
"Can you help with a science lesson?",0
"Describe a kame ridge.",0
"How do I bake a quiche set?",0
"Tell me about phycology facts.",0
"What’s the highest peak in Bolivia?",0
"Can you tell a fable about the stars?",0
"Describe a moraine ridge.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Bolivia?",0
"Can you help with a geography quiz?",0
"Describe a esker ridge.",0
"How do I cook a vegetable stew?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Bolivia?",0
"Can you tell a story about the forest?",0
"Describe a till ridge.",0
"How do I make a paper bird set?",0
"Tell me about glaciology facts.",0
"What’s the largest desert in Bolivia?",0
"Can you help with a history lesson?",0
"Describe a outwash ridge.",0
"How do I bake a bread set?",0
"Tell me about ornithology basics.",0
"What’s the highest waterfall in Bolivia?",0
"Can you tell a poem about the sea?",0
"Describe a pingo ridge.",0
"How do I make a fabric doll set?",0
"Tell me about seismology facts.",0
"What’s the longest bridge in Bolivia?",0
"Can you help with a math game?",0
"Describe a thermokarst ridge.",0
"How do I cook a rice dish?",0
"Tell me about dendrochronology basics.",0
"What’s the tallest mountain in Paraguay?",0
"Can you tell a legend about the moon?",0
"Describe a loess ridge.",0
"How do I make a paper house set?",0
"Tell me about paleobotany facts.",0
"What’s the largest lake in Paraguay?",0
"Can you help with a science game?",0
"Describe a bajada ridge.",0
"How do I bake a pie set?",0
"Tell me about hydrogeology basics.",0
"What’s the highest peak in Paraguay?",0
"Can you tell a fable about the wind?",0
"Describe a playa ridge.",0
"How do I make a bead necklace set?",0
"Tell me about pedology facts.",0
"What’s the longest river in Paraguay?",0
"Can you help with a geography lesson?",0
"Describe a wadi ridge.",0
"How do I cook a tomato soup?",0
"Tell me about acarology basics.",0
"What’s the tallest building in Paraguay?",0
"Can you tell a story about the desert?",0
"Describe a arroyo ridge.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy facts.",0
"What’s the largest forest in Paraguay?",0
"Can you help with a history quiz?",0
"Describe a badlands ridge.",0
"How do I bake a cookie set?",0
"Tell me about ichnology basics.",0
"What’s the highest waterfall in Paraguay?",0
"Can you tell a poem about the sky?",0
"Describe a hogback slope.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology facts.",0
"What’s the longest coastline in Paraguay?",0
"Can you help with a math lesson?",0
"Describe a cuesta slope.",0
"How do I cook a vegetable sauce?",0
"Tell me about helminthology basics.",0
"What’s the tallest mountain in Uruguay?",0
"Can you tell a legend about the river?",0
"Describe a drumlin slope.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology facts.",0
"What’s the largest lake in Uruguay?",0
"Can you help with a science project?",0
"Describe a kame slope.",0
"How do I bake a scone set?",0
"Tell me about conchology basics.",0
"What’s the highest peak in Uruguay?",0
"Can you tell a fable about the sun?",0
"Describe a moraine slope.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology facts.",0
"What’s the longest river in Uruguay?",0
"Can you help with a geography game?",0
"Describe a esker slope.",0
"How do I cook a bean pilaf?",0
"Tell me about petrology basics.",0
"What’s the tallest building in Uruguay?",0
"Can you tell a story about the ocean?",0
"Describe a till slope.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology facts.",0
"What’s the largest desert in Uruguay?",0
"Can you help with a history game?",0
"Describe a outwash slope.",0
"How do I bake a muffin set?",0
"Tell me about bryology basics.",0
"What’s the highest waterfall in Uruguay?",0
"Can you tell a poem about the forest?",0
"Describe a pingo slope.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology facts.",0
"What’s the longest coastline in Uruguay?",0
"Can you help with a math quiz?",0
"Describe a thermokarst slope.",0
"How do I cook a lentil curry?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in Guyana?",0
"Can you tell a legend about the desert?",0
"Describe a loess slope.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in Guyana?",0
"Can you help with a science lesson?",0
"Describe a bajada slope.",0
"How do I bake a quiche set?",0
"Tell me about phycology facts.",0
"What’s the highest peak in Guyana?",0
"Can you tell a fable about the stars?",0
"Describe a playa slope.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Guyana?",0
"Can you help with a geography quiz?",0
"Describe a wadi slope.",0
"How do I cook a vegetable stew?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Guyana?",0
"Can you tell a story about the forest?",0
"Describe a arroyo slope.",0
"How do I make a paper bird set?",0
"Tell me about glaciology facts.",0
"What’s the largest desert in Guyana?",0
"Can you help with a history lesson?",0
"Describe a badlands slope.",0
"How do I bake a bread set?",0
"Tell me about ornithology basics.",0
"What’s the highest waterfall in Guyana?",0
"Can you tell a poem about the sea?",0
"Describe a hogback peak.",0
"How do I make a fabric doll set?",0
"Tell me about seismology facts.",0
"What’s the longest bridge in Guyana?",0
"Can you help with a math game?",0
"Describe a cuesta peak.",0
"How do I cook a rice dish?",0
"Tell me about dendrochronology basics.",0
"What’s the tallest mountain in Suriname?",0
"Can you tell a legend about the moon?",0
"Describe a drumlin peak.",0
"How do I make a paper house set?",0
"Tell me about paleobotany facts.",0
"What’s the largest lake in Suriname?",0
"Can you help with a science game?",0
"Describe a kame peak.",0
"How do I bake a pie set?",0
"Tell me about hydrogeology basics.",0
"What’s the highest peak in Suriname?",0
"Can you tell a fable about the wind?",0
"Describe a moraine peak.",0
"How do I make a bead necklace set?",0
"Tell me about pedology facts.",0
"What’s the longest river in Suriname?",0
"Can you help with a geography lesson?",0
"Describe a esker peak.",0
"How do I cook a tomato soup?",0
"Tell me about acarology basics.",0
"What’s the tallest building in Suriname?",0
"Can you tell a story about the desert?",0
"Describe a till peak.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy facts.",0
"What’s the largest forest in Suriname?",0
"Can you help with a history quiz?",0
"Describe a outwash peak.",0
"How do I bake a cookie set?",0
"Tell me about ichnology basics.",0
"What’s the highest waterfall in Suriname?",0
"Can you tell a poem about the sky?",0
"Describe a pingo peak.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology facts.",0
"What’s the longest coastline in Suriname?",0
"Can you help with a math lesson?",0
"Describe a thermokarst peak.",0
"How do I cook a vegetable sauce?",0
"Tell me about helminthology basics.",0
"What’s the tallest mountain in French Guiana?",0
"Can you tell a legend about the river?",0
"Describe a loess peak.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology facts.",0
"What’s the largest lake in French Guiana?",0
"Can you help with a science project?",0
"Describe a bajada peak.",0
"How do I bake a scone set?",0
"Tell me about conchology basics.",0
"What’s the highest peak in French Guiana?",0
"Can you tell a fable about the sun?",0
"Describe a playa peak.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology facts.",0
"What’s the longest river in French Guiana?",0
"Can you help with a geography game?",0
"Describe a wadi peak.",0
"How do I cook a bean pilaf?",0
"Tell me about petrology basics.",0
"What’s the tallest building in French Guiana?",0
"Can you tell a story about the ocean?",0
"Describe a arroyo peak.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology facts.",0
"What’s the largest desert in French Guiana?",0
"Can you help with a history game?",0
"Describe a badlands peak.",0
"How do I bake a muffin set?",0
"Tell me about bryology basics.",0
"What’s the highest waterfall in French Guiana?",0
"Can you tell a poem about the forest?",0
"Describe a hogback hill.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology facts.",0
"What’s the longest coastline in French Guiana?",0
"Can you help with a math quiz?",0
"Describe a cuesta hill.",0
"How do I cook a lentil curry?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in Trinidad and Tobago?",0
"Can you tell a legend about the desert?",0
"Describe a drumlin hill.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in Trinidad and Tobago?",0
"Can you help with a science lesson?",0
"Describe a kame hill.",0
"How do I bake a quiche set?",0
"Tell me about phycology facts.",0
"What’s the highest peak in Trinidad and Tobago?",0
"Can you tell a fable about the stars?",0
"Describe a moraine hill.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Trinidad and Tobago?",0
"Can you help with a geography quiz?",0
"Describe a esker hill.",0
"How do I cook a vegetable stew?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Trinidad and Tobago?",0
"Can you tell a story about the forest?",0
"Describe a till hill.",0
"How do I make a paper bird set?",0
"Tell me about glaciology facts.",0
"What’s the largest desert in Trinidad and Tobago?",0
"Can you help with a history lesson?",0
"Describe a outwash hill.",0
"How do I bake a bread set?",0
"Tell me about ornithology basics.",0
"What’s the highest waterfall in Trinidad and Tobago?",0
"Can you tell a poem about the sea?",0
"Describe a pingo hill.",0
"How do I make a fabric doll set?",0
"Tell me about seismology facts.",0
"What’s the longest bridge in Trinidad and Tobago?",0
"Can you help with a math game?",0
"Describe a thermokarst hill.",0
"How do I cook a rice dish?",0
"Tell me about dendrochronology basics.",0
"What’s the tallest mountain in Barbados?",0
"Can you tell a legend about the moon?",0
"Describe a loess hill.",0
"How do I make a paper house set?",0
"Tell me about paleobotany facts.",0
"What’s the largest lake in Barbados?",0
"Can you help with a science game?",0
"Describe a bajada hill.",0
"How do I bake a pie set?",0
"Tell me about hydrogeology basics.",0
"What’s the highest peak in Barbados?",0
"Can you tell a fable about the wind?",0
"Describe a playa hill.",0
"How do I make a bead necklace set?",0
"Tell me about pedology facts.",0
"What’s the longest river in Barbados?",0
"Can you help with a geography lesson?",0
"Describe a wadi hill.",0
"How do I cook a tomato soup?",0
"Tell me about acarology basics.",0
"What’s the tallest building in Barbados?",0
"Can you tell a story about the desert?",0
"Describe a arroyo hill.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy facts.",0
"What’s the largest forest in Barbados?",0
"Can you help with a history quiz?",0
"Describe a badlands hill.",0
"How do I bake a cookie set?",0
"Tell me about ichnology basics.",0
"What’s the highest waterfall in Barbados?",0
"Can you tell a poem about the sky?",0
"Describe a hogback ridge.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology facts.",0
"What’s the longest coastline in Barbados?",0
"Can you help with a math lesson?",0
"Describe a cuesta ridge.",0
"How do I cook a vegetable sauce?",0
"Tell me about helminthology basics.",0
"What’s the tallest mountain in Saint Lucia?",0
"Can you tell a legend about the river?",0
"Describe a drumlin ridge.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology facts.",0
"What’s the largest lake in Saint Lucia?",0
"Can you help with a science project?",0
"Describe a kame ridge.",0
"How do I bake a scone set?",0
"Tell me about conchology basics.",0
"What’s the highest peak in Saint Lucia?",0
"Can you tell a fable about the sun?",0
"Describe a moraine ridge.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology facts.",0
"What’s the longest river in Saint Lucia?",0
"Can you help with a geography game?",0
"Describe a esker ridge.",0
"How do I cook a bean pilaf?",0
"Tell me about petrology basics.",0
"What’s the tallest building in Saint Lucia?",0
"Can you tell a story about the ocean?",0
"Describe a till ridge.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology facts.",0
"What’s the largest desert in Saint Lucia?",0
"Can you help with a history game?",0
"Describe a outwash ridge.",0
"How do I bake a muffin set?",0
"Tell me about bryology basics.",0
"What’s the highest waterfall in Saint Lucia?",0
"Can you tell a poem about the forest?",0
"Describe a pingo ridge.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology facts.",0
"What’s the longest coastline in Saint Lucia?",0
"Can you help with a math quiz?",0
"Describe a thermokarst ridge.",0
"How do I cook a lentil curry?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in Grenada?",0
"Can you tell a legend about the desert?",0
"Describe a loess ridge.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in Grenada?",0
"Can you help with a science lesson?",0
"Describe a bajada ridge.",0
"How do I bake a quiche set?",0
"Tell me about phycology facts.",0
"What’s the highest peak in Grenada?",0
"Can you tell a fable about the stars?",0
"Describe a playa ridge.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Grenada?",0
"Can you help with a geography quiz?",0
"Describe a wadi ridge.",0
"How do I cook a vegetable stew?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Grenada?",0
"Can you tell a story about the forest?",0
"Describe a arroyo ridge.",0
"How do I make a paper bird set?",0
"Tell me about glaciology facts.",0
"What’s the largest desert in Grenada?",0
"Can you help with a history lesson?",0
"Describe a badlands ridge.",0
"How do I bake a bread set?",0
"Tell me about ornithology basics.",0
"What’s the highest waterfall in Grenada?",0
"Can you tell a poem about the sea?",0
"Describe a hogback slope.",0
"How do I make a fabric doll set?",0
"Tell me about seismology facts.",0
"What’s the longest bridge in Grenada?",0
"Can you help with a math game?",0
"Describe a cuesta slope.",0
"How do I cook a rice dish?",0
"Tell me about dendrochronology basics.",0
"What’s the tallest mountain in Saint Vincent and the Grenadines?",0
"Can you tell a legend about the moon?",0
"Describe a drumlin slope.",0
"How do I make a paper house set?",0
"Tell me about paleobotany facts.",0
"What’s the largest lake in Saint Vincent and the Grenadines?",0
"Can you help with a science game?",0
"Describe a kame slope.",0
"How do I bake a pie set?",0
"Tell me about hydrogeology basics.",0
"What’s the highest peak in Saint Vincent and the Grenadines?",0
"Can you tell a fable about the wind?",0
"Describe a moraine slope.",0
"How do I make a bead necklace set?",0
"Tell me about pedology facts.",0
"What’s the longest river in Saint Vincent and the Grenadines?",0
"Can you help with a geography lesson?",0
"Describe a esker slope.",0
"How do I cook a tomato soup?",0
"Tell me about acarology basics.",0
"What’s the tallest building in Saint Vincent and the Grenadines?",0
"Can you tell a story about the desert?",0
"Describe a till slope.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy facts.",0
"What’s the largest forest in Saint Vincent and the Grenadines?",0
"Can you help with a history quiz?",0
"Describe a outwash slope.",0
"How do I bake a cookie set?",0
"Tell me about ichnology basics.",0
"What’s the highest waterfall in Saint Vincent and the Grenadines?",0
"Can you tell a poem about the sky?",0
"Describe a pingo slope.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology facts.",0
"What’s the longest coastline in Saint Vincent and the Grenadines?",0
"Can you help with a math lesson?",0
"Describe a thermokarst slope.",0
"How do I cook a vegetable sauce?",0
"Tell me about helminthology basics.",0
"What’s the tallest mountain in Antigua and Barbuda?",0
"Can you tell a legend about the river?",0
"Describe a loess slope.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology facts.",0
"What’s the largest lake in Antigua and Barbuda?",0
"Can you help with a science project?",0
"Describe a bajada slope.",0
"How do I bake a scone set?",0
"Tell me about conchology basics.",0
"What’s the highest peak in Antigua and Barbuda?",0
"Can you tell a fable about the sun?",0
"Describe a playa slope.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology facts.",0
"What’s the longest river in Antigua and Barbuda?",0
"Can you help with a geography game?",0
"Describe a wadi slope.",0
"How do I cook a bean pilaf?",0
"Tell me about petrology basics.",0
"What’s the tallest building in Antigua and Barbuda?",0
"Can you tell a story about the ocean?",0
"Describe a arroyo slope.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology facts.",0
"What’s the largest desert in Antigua and Barbuda?",0
"Can you help with a history game?",0
"Describe a badlands slope.",0
"How do I bake a muffin set?",0
"Tell me about bryology basics.",0
"What’s the highest waterfall in Antigua and Barbuda?",0
"Can you tell a poem about the forest?",0
"Describe a hogback peak.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology facts.",0
"What’s the longest coastline in Antigua and Barbuda?",0
"Can you help with a math quiz?",0
"Describe a cuesta peak.",0
"How do I cook a lentil curry?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in Dominica?",0
"Can you tell a legend about the desert?",0
"Describe a drumlin peak.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in Dominica?",0
"Can you help with a science lesson?",0
"Describe a kame peak.",0
"How do I bake a quiche set?",0
"Tell me about phycology facts.",0
"What’s the highest peak in Dominica?",0
"Can you tell a fable about the stars?",0
"Describe a moraine peak.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Dominica?",0
"Can you help with a geography quiz?",0
"Describe a esker peak.",0
"How do I cook a vegetable stew?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Dominica?",0
"Can you tell a story about the forest?",0
"Describe a till peak.",0
"How do I make a paper bird set?",0
"Tell me about glaciology facts.",0
"What’s the largest desert in Dominica?",0
"Can you help with a history lesson?",0
"Describe a outwash peak.",0
"How do I bake a bread set?",0
"Tell me about ornithology basics.",0
"What’s the highest waterfall in Dominica?",0
"Can you tell a poem about the sea?",0
"Describe a pingo peak.",0
"How do I make a fabric doll set?",0
"Tell me about seismology facts.",0
"What’s the longest bridge in Dominica?",0
"Can you help with a math game?",0
"Describe a thermokarst peak.",0
"How do I cook a rice dish?",0
"Tell me about dendrochronology basics.",0
"What’s the tallest mountain in Saint Kitts and Nevis?",0
"Can you tell a legend about the moon?",0
"Describe a loess peak.",0
"How do I make a paper house set?",0
"Tell me about paleobotany facts.",0
"What’s the largest lake in Saint Kitts and Nevis?",0
"Can you help with a science game?",0
"Describe a bajada peak.",0
"How do I bake a pie set?",0
"Tell me about hydrogeology basics.",0
"What’s the highest peak in Saint Kitts and Nevis?",0
"Can you tell a fable about the wind?",0
"Describe a playa peak.",0
"How do I make a bead necklace set?",0
"Tell me about pedology facts.",0
"What’s the longest river in Saint Kitts and Nevis?",0
"Can you help with a geography lesson?",0
"Describe a wadi peak.",0
"How do I cook a tomato soup?",0
"Tell me about acarology basics.",0
"What’s the tallest building in Saint Kitts and Nevis?",0
"Can you tell a story about the desert?",0
"Describe a arroyo peak.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy facts.",0
"What’s the largest forest in Saint Kitts and Nevis?",0
"Can you help with a history quiz?",0
"Describe a badlands peak.",0
"How do I bake a cookie set?",0
"Tell me about ichnology basics.",0
"What’s the highest waterfall in Saint Kitts and Nevis?",0
"Can you tell a poem about the sky?",0
"Describe a hogback ridge.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology facts.",0
"What’s the longest coastline in Saint Kitts and Nevis?",0
"Can you help with a math lesson?",0
"Describe a cuesta ridge.",0
"How do I cook a vegetable sauce?",0
"Tell me about helminthology basics.",0
"What’s the tallest mountain in Montserrat?",0
"Can you tell a legend about the river?",0
"Describe a drumlin ridge.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology facts.",0
"What’s the largest lake in Montserrat?",0
"Can you help with a science project?",0
"Describe a kame ridge.",0
"How do I bake a scone set?",0
"Tell me about conchology basics.",0
"What’s the highest peak in Montserrat?",0
"Can you tell a fable about the sun?",0
"Describe a moraine ridge.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology facts.",0
"What’s the longest river in Montserrat?",0
"Can you help with a geography game?",0
"Describe a esker ridge.",0
"How do I cook a bean pilaf?",0
"Tell me about petrology basics.",0
"What’s the tallest building in Montserrat?",0
"Can you tell a story about the ocean?",0
"Describe a till ridge.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology facts.",0
"What’s the largest desert in Montserrat?",0
"Can you help with a history game?",0
"Describe a outwash ridge.",0
"How do I bake a muffin set?",0
"Tell me about bryology basics.",0
"What’s the highest waterfall in Montserrat?",0
"Can you tell a poem about the forest?",0
"Describe a pingo ridge.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology facts.",0
"What’s the longest coastline in Montserrat?",0
"Can you help with a math quiz?",0
"Describe a thermokarst ridge.",0
"How do I cook a lentil curry?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in Anguilla?",0
"Can you tell a legend about the desert?",0
"Describe a loess ridge.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in Anguilla?",0
"Can you help with a science lesson?",0
"Describe a bajada ridge.",0
"How do I bake a quiche set?",0
"Tell me about phycology facts.",0
"What’s the highest peak in Anguilla?",0
"Can you tell a fable about the stars?",0
"Describe a playa ridge.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Anguilla?",0
"Can you help with a geography quiz?",0
"Describe a wadi ridge.",0
"How do I cook a vegetable stew?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Anguilla?",0
"Can you tell a story about the forest?",0
